,ticker,fund_aum,asset_class,focus,development_level,region,is_levered,options_available
0,FLGE,2409798109.0,Equity,Large Cap,Developed Markets,North America,1.0,0.0
1,RDVY,508303563.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,0.0
2,KBA,321524168.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
3,IPOS,2248622.0,Equity,Alpha-Seeking,Developed Markets,Global Ex-U.S.,0.0,0.0
4,CEFL,230522000.0,Multi Asset,Target Outcome,Blended Development,Global,1.0,0.0
5,SPY,280305259398.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
6,MDY,21405704741.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
7,EWS,719099500.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
8,EWW,1156450000.0,Equity,Broad Equity,Emerging Markets,Latin America,0.0,1.0
9,EWM,642312000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
10,EWA,1461418000.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
11,EWL,1015297500.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
12,EWN,185735000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
13,EWH,2462397000.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
14,EWU,1878910000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
15,EWD,322920000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
16,EWG,3847374000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
17,EWC,2768601000.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
18,EWO,254448000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,0.0
19,EWK,69555200.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
20,EWQ,849560000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
21,EWI,651740250.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
22,EWP,974100000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
23,EWJ,21050994000.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
24,DIA,22996749759.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
25,XLY,14619113752.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,1.0
26,XLP,8117345612.0,Equity,Consumer Staples,Developed Markets,North America,0.0,1.0
27,XLE,19135664040.0,Equity,Energy,Developed Markets,North America,0.0,1.0
28,XLF,33234218035.0,Equity,Financials,Developed Markets,North America,0.0,1.0
29,XLV,17552115505.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
30,XLI,13475294880.0,Equity,Industrials,Developed Markets,North America,0.0,1.0
31,XLB,5064824620.0,Equity,Basic Materials,Developed Markets,North America,0.0,1.0
32,XLK,22696888157.0,Equity,Technology,Developed Markets,North America,0.0,1.0
33,XLU,7324428074.0,Equity,Utilities,Developed Markets,North America,0.0,1.0
34,QQQ,68600164500.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
35,EWY,3876151500.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
36,IVV,157777026000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
37,IWB,21331281000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
38,IYW,4651782000.0,Equity,Technology,Developed Markets,North America,0.0,1.0
39,IYF,2424435000.0,Equity,Financials,Developed Markets,North America,0.0,1.0
40,IVW,22502745000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
41,IVE,16623945000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
42,IWD,38384115000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
43,IJR,42488652500.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
44,IWF,45617832000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
45,IWV,9024949500.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
46,IJH,48511528000.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
47,IWM,46618842000.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
48,IYZ,339113000.0,Equity,Telecommunications,Developed Markets,North America,0.0,1.0
49,IYC,838080000.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,0.0
50,IYK,458470000.0,Equity,Consumer Staples,Developed Markets,North America,0.0,0.0
51,IYE,1132347000.0,Equity,Energy,Developed Markets,North America,0.0,1.0
52,IYG,1728135000.0,Equity,Financials,Developed Markets,North America,0.0,1.0
53,IYR,3609079500.0,Real Estate,Real Estate,Developed Markets,North America,0.0,1.0
54,IYH,2091631500.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
55,IYJ,1149531000.0,Equity,Industrials,Developed Markets,North America,0.0,1.0
56,IYM,659490000.0,Equity,Basic Materials,Developed Markets,North America,0.0,1.0
57,IYY,1244910000.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
58,IDU,626866500.0,Equity,Utilities,Developed Markets,North America,0.0,1.0
59,EWT,3975066000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
60,EWZ,6595708500.0,Equity,Broad Equity,Emerging Markets,Latin America,0.0,1.0
61,IJT,6211188000.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
62,IJS,5561654000.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
63,IUSG,4269388500.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
64,IWO,10857758000.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
65,IJK,8354964000.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
66,IUSV,3816574000.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
67,IJJ,6147875500.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
68,IWN,9974706000.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
69,EZU,13120490000.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
70,IEV,2688040000.0,Equity,Large Cap,Developed Markets,Europe,0.0,1.0
71,SPYG,2433301609.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
72,SLYG,474180474.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
73,SLYV,687994441.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
74,SPYV,1444298516.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
75,DGT,95575298.0,Equity,Large Cap,Blended Development,Global,0.0,0.0
76,XNTK,979325627.0,Equity,Technology,Developed Markets,North America,0.0,0.0
77,SPTM,2126656832.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
78,OEF,5682357000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
79,IOO,956386000.0,Equity,Large Cap,Blended Development,Global,0.0,1.0
80,ICF,2641851000.0,Real Estate,Real Estate,Developed Markets,North America,0.0,1.0
81,IBB,9884704000.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
82,IGM,1654077000.0,Equity,Technology,Developed Markets,North America,0.0,1.0
83,RWR,2517833183.0,Real Estate,Real Estate,Developed Markets,North America,0.0,1.0
84,VTI,103112600830.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
85,IGN,80243000.0,Equity,Technology,Developed Markets,North America,0.0,1.0
86,SOXX,1672119000.0,Equity,Technology,Developed Markets,North America,0.0,1.0
87,IGV,1789116000.0,Equity,Technology,Developed Markets,North America,0.0,1.0
88,IWR,18280839500.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
89,IWS,10962457000.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
90,IWP,9380550000.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
91,EFA,75425280000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
92,IGE,1025352000.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
93,JPXN,116015760.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,0.0
94,ILF,1687395000.0,Equity,Large Cap,Emerging Markets,Latin America,0.0,1.0
95,EPP,2525805000.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
96,IXC,1387312500.0,Equity,Energy,Blended Development,Global,0.0,1.0
97,IXG,603588000.0,Equity,Financials,Blended Development,Global,0.0,0.0
98,IXN,1905756000.0,Equity,Technology,Blended Development,Global,0.0,0.0
99,IXP,397440000.0,Equity,Telecommunications,Blended Development,Global,0.0,1.0
100,IXJ,866871500.0,Equity,Health Care,Blended Development,Global,0.0,1.0
101,VXF,6489821683.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
102,TLT,7673760000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,1.0
103,LQD,32229120000.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,1.0
104,SHY,12396379000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,1.0
105,IEF,8726985000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,1.0
106,FEU,223356521.0,Equity,Large Cap,Developed Markets,Europe,0.0,0.0
107,FEZ,4151545107.0,Equity,Large Cap,Developed Markets,Europe,0.0,1.0
108,ADRE,151810000.0,Equity,Large Cap,Emerging Markets,Emerging Markets,0.0,0.0
109,ADRA,21066500.0,Equity,Large Cap,Blended Development,Asia-Pacific,0.0,0.0
110,ADRU,16476900.0,Equity,Large Cap,Blended Development,Europe,0.0,0.0
111,ADRD,66572355.0,Equity,Large Cap,Developed Markets,Developed Markets,0.0,0.0
112,EZA,406875000.0,Equity,Broad Equity,Emerging Markets,Middle East & Africa,0.0,1.0
113,EEM,38004408000.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
114,RSP,15708031320.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
115,DWAQ,57530000.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
116,PWC,169856160.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
117,FVL,53746565.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
118,FVD,4303903234.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
119,AGG,55429896000.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,1.0
120,ONEQ,1848264179.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
121,IYT,890945250.0,Equity,Industrials,Developed Markets,North America,0.0,1.0
122,DVY,17619987500.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
123,TIP,24239312000.0,Fixed Income,TIPS,Developed Markets,North America,0.0,1.0
124,ITOT,14612202000.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
125,VCR,2973060289.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,1.0
126,VDC,3865268107.0,Equity,Consumer Staples,Developed Markets,North America,0.0,1.0
127,VFH,8538666904.0,Equity,Financials,Developed Markets,North America,0.0,1.0
128,VHT,8220453082.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
129,VAW,2707113889.0,Equity,Basic Materials,Developed Markets,North America,0.0,1.0
130,VB,24085591498.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
131,VBR,13790796815.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
132,VTV,39221909470.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
133,VUG,37084691366.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
134,VBK,8504081991.999998,Equity,Small Cap,Developed Markets,North America,0.0,1.0
135,VO,23972899341.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
136,VGT,21602264828.0,Equity,Technology,Developed Markets,North America,0.0,1.0
137,VPU,2702081277.0,Equity,Utilities,Developed Markets,North America,0.0,1.0
138,VV,13194592534.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
139,JKD,1049784000.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
140,JKE,1045928000.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
141,JKF,404481780.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
142,JKJ,264973000.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
143,JKG,794600500.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
144,JKH,294100000.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
145,JKI,435713000.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
146,JKK,191376000.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
147,JKL,484470170.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
148,VDE,4480504688.0,Equity,Energy,Developed Markets,North America,0.0,1.0
149,VNQ,31046126884.0,Real Estate,Real Estate,Developed Markets,North America,0.0,1.0
150,VIS,3801245366.0,Equity,Industrials,Developed Markets,North America,0.0,1.0
151,VOX,940201906.0,Equity,Telecommunications,Developed Markets,North America,0.0,1.0
152,FXI,4067856000.0,Equity,Large Cap,Emerging Markets,Asia-Pacific,0.0,1.0
153,GLD,33519038000.0,Commodities,Gold,Blended Development,Global,0.0,1.0
154,PEY,805476000.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
155,PGJ,226457000.0,Equity,Broad Equity,Emerging Markets,Asia-Pacific,0.0,1.0
156,IBND,351936000.0,Fixed Income,Investment Grade,Developed Markets,Global Ex-U.S.,0.0,0.0
157,IAU,11103936000.0,Commodities,Gold,Blended Development,Global,0.0,1.0
158,SUSA,740829000.0,Equity,Theme,Developed Markets,North America,0.0,0.0
159,PWB,633698500.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
160,PWV,1440953500.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
161,PBW,120834972.0,Equity,Theme,Blended Development,Global,0.0,1.0
162,VPL,4675417210.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
163,VGK,18176376335.0,Equity,Broad Equity,Developed Markets,Europe,0.0,1.0
164,VWO,60491247972.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
165,XLG,763034509.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
166,PEJ,120829800.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,0.0
167,PBS,53493000.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,0.0
168,PBJ,79089360.0,Equity,Consumer Staples,Developed Markets,North America,0.0,0.0
169,PBE,284161500.0,Equity,Health Care,Developed Markets,North America,0.0,0.0
170,PJP,623209500.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
171,PXQ,72375000.0,Equity,Technology,Developed Markets,North America,0.0,0.0
172,PSI,349783500.0,Equity,Technology,Developed Markets,North America,0.0,0.0
173,PSJ,188584000.0,Equity,Technology,Developed Markets,North America,0.0,0.0
174,EFG,3473712000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
175,EFV,6295716000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,1.0
176,IWC,997458000.0,Equity,Micro Cap,Developed Markets,North America,0.0,1.0
177,PID,853108000.0,Equity,High Dividend Yield,Developed Markets,Developed Markets,0.0,1.0
178,PFM,313010000.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
179,FDM,110810100.0,Equity,Micro Cap,Developed Markets,North America,0.0,0.0
180,PMR,12267000.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,0.0
181,PXJ,39429000.0,Equity,Energy,Developed Markets,North America,0.0,1.0
182,PXE,55883000.0,Equity,Energy,Developed Markets,North America,0.0,0.0
183,PPA,1098127000.0,Equity,Industrials,Developed Markets,North America,0.0,0.0
184,PKB,282534000.0,Equity,Industrials,Developed Markets,North America,0.0,0.0
185,PUI,47208150.0,Equity,Utilities,Developed Markets,North America,0.0,0.0
186,KBE,4136186982.0,Equity,Financials,Developed Markets,North America,0.0,1.0
187,KCE,164741400.0,Equity,Financials,Developed Markets,North America,0.0,1.0
188,KIE,961092000.0,Equity,Financials,Developed Markets,North America,0.0,1.0
189,SLY,518752242.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
190,SPLG,1323468000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
191,MDYV,392007500.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
192,MDYG,390659500.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
193,SPMD,665388000.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
194,SDY,17506790679.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
195,PHO,875784000.0,Equity,Natural Resources,Blended Development,Global,0.0,1.0
196,SPHQ,1464471000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
197,FXE,382466000.0,Currency,Euro,Developed Markets,Europe,0.0,1.0
198,PRF,5514463500.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
199,XHB,939452130.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,1.0
200,XBI,5473523000.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
201,XSD,345142000.0,Equity,Technology,Developed Markets,North America,0.0,1.0
202,DBC,2996200710.0,Commodities,Broad Commodities,Blended Development,Global,0.0,1.0
203,RZV,177379085.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
204,RFV,112519712.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
205,RZG,308134296.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
206,RPV,919879347.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
207,RFG,647179625.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
208,RPG,2580250883.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
209,FDL,1595370060.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,0.0
210,USO,2157875000.0,Commodities,Crude Oil,Blended Development,Global,0.0,1.0
211,FPX,1153188148.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
212,QQEW,577304127.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
213,QTEC,2545731659.0,Equity,Technology,Developed Markets,North America,0.0,1.0
214,SLV,4510453500.0,Commodities,Silver,Blended Development,Global,0.0,1.0
215,VIG,30305191950.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
216,ITB,1481291500.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,1.0
217,IEZ,226233000.0,Equity,Energy,Developed Markets,North America,0.0,1.0
218,IEO,449255500.0,Equity,Energy,Developed Markets,North America,0.0,1.0
219,IAT,943500000.0,Equity,Financials,Developed Markets,North America,0.0,1.0
220,IAI,413673600.0,Equity,Financials,Developed Markets,North America,0.0,1.0
221,IAK,128060000.0,Equity,Financials,Developed Markets,North America,0.0,0.0
222,IHI,2105994000.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
223,IHF,614420000.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
224,IHE,437736000.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
225,ITA,6453740000.0,Equity,Industrials,Developed Markets,North America,0.0,1.0
226,GDX,6541507000.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
227,RYJ,200857291.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
228,DJP,1090880510.0,Commodities,Broad Commodities,Blended Development,Global,0.0,1.0
229,GSP,40324483.0,Commodities,Broad Commodities,Blended Development,Global,0.0,0.0
230,DLN,2086194000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
231,DTD,630370000.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
232,DTN,871682000.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
233,DES,2129368500.0,Equity,Small Cap,Developed Markets,North America,0.0,1.0
234,DHS,1069719000.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,0.0
235,DON,3328997000.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
236,AXJL,44759000.0,Equity,Broad Equity,Blended Development,Asia-Pacific,0.0,0.0
237,DOL,444525900.0,Equity,Large Cap,Developed Markets,Developed Markets,0.0,0.0
238,DWM,900480000.0,Equity,Broad Equity,Developed Markets,Developed Markets,0.0,0.0
239,DXJ,6643242000.0,Equity,Broad Equity,Developed Markets,Asia-Pacific,0.0,1.0
240,DIM,279384000.0,Equity,Mid Cap,Developed Markets,Developed Markets,0.0,0.0
241,DEW,106494750.0,Equity,High Dividend Yield,Blended Development,Global,0.0,0.0
242,DFE,1155987000.0,Equity,Small Cap,Developed Markets,Europe,0.0,1.0
243,DLS,1867404000.0,Equity,Small Cap,Developed Markets,Developed Markets,0.0,1.0
244,DNL,69352920.0,Equity,Broad Equity,Blended Development,Global Ex-U.S.,0.0,0.0
245,DOO,195523000.0,Equity,High Dividend Yield,Developed Markets,Developed Markets,0.0,0.0
246,DTH,328057500.0,Equity,High Dividend Yield,Developed Markets,Developed Markets,0.0,0.0
247,DFJ,1044888000.0,Equity,Small Cap,Developed Markets,Asia-Pacific,0.0,1.0
248,FBT,1699869813.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
249,FDN,8188101782.0,Equity,Technology,Developed Markets,North America,0.0,1.0
250,SH,1284027399.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
251,QLD,2060740000.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
252,DOG,908850000.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
253,MVV,58803000.0,Equity,Mid Cap,Developed Markets,North America,1.0,0.0
254,MYY,40657500.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
255,PSQ,301318125.0,Equity,Large Cap,Developed Markets,North America,0.0,1.0
256,DDM,174755000.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
257,SSO,2683276000.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
258,XRT,420514019.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,1.0
259,XES,370440000.0,Equity,Energy,Developed Markets,North America,0.0,1.0
260,XOP,2999035500.0,Equity,Energy,Developed Markets,North America,0.0,1.0
261,KRE,4863519935.0,Equity,Financials,Developed Markets,North America,0.0,1.0
262,XPH,403808135.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
263,XME,967687949.0,Equity,Basic Materials,Developed Markets,North America,0.0,1.0
264,FXA,123454510.0,Currency,Australian Dollar,Developed Markets,Asia-Pacific,0.0,1.0
265,FXB,184425500.0,Currency,Pound Sterling,Developed Markets,Europe,0.0,1.0
266,FXC,159957000.0,Currency,Canadian Dollar,Developed Markets,North America,0.0,1.0
267,FXF,159967500.0,Currency,Swiss Franc,Developed Markets,Europe,0.0,1.0
268,FXS,21348000.0,Currency,Swedish Krona,Developed Markets,Europe,0.0,1.0
269,FTCS,909708111.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
270,GSG,1515283000.0,Commodities,Broad Commodities,Blended Development,Global,0.0,1.0
271,SDS,717350660.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
272,DXD,477798023.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
273,MZZ,3255608.0,Equity,Mid Cap,Developed Markets,North America,1.0,1.0
274,QID,828765898.0,Equity,Large Cap,Developed Markets,North America,1.0,1.0
275,VOE,8891850921.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
276,VOT,5751224081.0,Equity,Mid Cap,Developed Markets,North America,0.0,1.0
277,RXI,263076000.0,Equity,Consumer Discretionary,Blended Development,Global,0.0,0.0
278,KXI,264022500.0,Equity,Consumer Staples,Blended Development,Global,0.0,0.0
279,EXI,263340000.0,Equity,Industrials,Blended Development,Global,0.0,0.0
280,MXI,392840575.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
281,JXI,145494000.0,Equity,Utilities,Blended Development,Global,0.0,0.0
282,DBV,28428948.0,Currency,Long/Short,Developed Markets,Developed Markets,0.0,0.0
283,PRFZ,2064800000.0,Equity,Broad Equity,Developed Markets,North America,0.0,1.0
284,EEB,82050678.0,Equity,Broad Equity,Emerging Markets,Emerging Markets,0.0,1.0
285,NFO,76450981.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
286,CVY,293326912.0,Multi Asset,Target Outcome,Developed Markets,Global,0.0,1.0
287,SLX,138805500.0,Equity,Basic Materials,Blended Development,Global,0.0,1.0
288,EVX,24482625.0,Equity,Theme,Blended Development,Global,0.0,0.0
289,PEZ,64887130.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,1.0
290,PSL,97680870.0,Equity,Consumer Staples,Developed Markets,North America,0.0,1.0
291,PXI,92505000.0,Equity,Energy,Developed Markets,North America,0.0,1.0
292,PFI,69845800.0,Equity,Financials,Developed Markets,North America,0.0,0.0
293,PTH,195180000.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
294,PRN,119288000.0,Equity,Industrials,Developed Markets,North America,0.0,1.0
295,PYZ,104991000.0,Equity,Basic Materials,Developed Markets,North America,0.0,0.0
296,PTF,135996000.0,Equity,Technology,Developed Markets,North America,0.0,1.0
297,PZD,166288000.0,Equity,Theme,Blended Development,Global,0.0,0.0
298,PSP,252657000.0,Equity,Financials,Blended Development,Global,0.0,1.0
299,RCD,90504175.0,Equity,Consumer Discretionary,Developed Markets,North America,0.0,0.0
300,RHS,441551200.0,Equity,Consumer Staples,Developed Markets,North America,0.0,0.0
301,RYE,286855392.0,Equity,Energy,Developed Markets,North America,0.0,0.0
302,RYF,445014000.0,Equity,Financials,Developed Markets,North America,0.0,0.0
303,RYH,681390000.0,Equity,Health Care,Developed Markets,North America,0.0,1.0
304,RGI,317600000.0,Equity,Industrials,Developed Markets,North America,0.0,0.0
305,RTM,189613580.0,Equity,Basic Materials,Developed Markets,North America,0.0,0.0
306,RYT,1819007500.0,Equity,Technology,Developed Markets,North America,0.0,0.0
307,RYU,144028500.0,Equity,Utilities,Developed Markets,North America,0.0,0.0
308,VYM,22007346541.0,Equity,High Dividend Yield,Developed Markets,North America,0.0,1.0
309,DSI,1131698500.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
310,PGF,1554335500.0,Equity,Preferred Stock,Developed Markets,North America,0.0,1.0
311,PXMG,157296000.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
312,PXSG,57782500.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
313,PXMV,47265000.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
314,PXSV,78360000.0,Equity,Small Cap,Developed Markets,North America,0.0,0.0
315,EQWM,25682000.0,Equity,Mid Cap,Developed Markets,North America,0.0,0.0
316,EQWL,64782720.0,Equity,Large Cap,Developed Markets,North America,0.0,0.0
317,TUSA,16164072.0,Equity,Broad Equity,Developed Markets,North America,0.0,0.0
318,RWX,3418068200.0,Real Estate,Real Estate,Blended Development,Global Ex-U.S.,0.0,1.0
319,CSD,214483500.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,1.0
320,DEF,192115000.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,0.0
321,PKW,1417805500.0,Equity,Alpha-Seeking,Developed Markets,North America,0.0,1.0
322,IEI,7217230000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,1.0
323,TLH,525798760.0,Fixed Income,Treasury,Developed Markets,North America,0.0,1.0
324,SHV,13853945000.0,Fixed Income,Treasury,Developed Markets,North America,0.0,0.0
325,GBF,142363000.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,0.0
326,GVI,1887424000.0,Fixed Income,Broad Debt,Developed Markets,North America,0.0,1.0
327,IGIB,0.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,1.0
328,USIG,0.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,1.0
329,IGSB,0.0,Fixed Income,Investment Grade,Developed Markets,North America,0.0,1.0
330,DBP,144781679.0,Commodities,Broad Precious Metals,Blended Development,Global,0.0,1.0
331,DGL,180913508.0,Commodities,Gold,Blended Development,Global,0.0,1.0
332,DBB,289520658.0,Commodities,Broad Industrials,Blended Development,Global,0.0,1.0
