,0,1
12621,SXCP,SXC
12622,SXCP,SES
12623,SXCP,SPY
12624,SXI,AAON
12625,SXI,MIDD
12626,SXI,AME
12627,SXI,LII
12628,SXI,LDL
12629,SXI,PH
12630,SXI,JBT
12631,SXI,MTW
12632,SXI,SPY
12633,SXT,IPHS
12634,SXT,EMN
12635,SXT,IFF
12636,SXT,VHI
12637,SXT,KRO
12638,SXT,TORM
12639,SXT,SPY
12640,SYBT,CTBI
12641,SYBT,CZFC
12642,SYBT,RNST
12643,SYBT,BXS
12644,SYBT,PFBX
12645,SYBT,SPY
12646,SYF,MA
12647,SYF,V
12648,SYF,FLT
12649,SYF,HTZ
12650,SYF,SPY
12651,SYK,IART
12652,SYK,BAX
12653,SYK,BSX
12654,SYK,EW
12655,SYK,SNN
12656,SYK,ZBH
12657,SYK,HRC
12658,SYK,MDT
12659,SYK,WMGI
12660,SYK,XLV
12661,SYK,SPY
12662,SYKE,FFIV
12663,SYKE,EBAY
12664,SYKE,SRT
12665,SYKE,SNX
12666,SYKE,XRX
12667,SYKE,XLK
12668,SYKE,SPY
12669,SYMC,INTC
12670,SYMC,MSFT
12671,SYMC,INTU
12672,SYMC,ADBE
12673,SYMC,SAP
12674,SYMC,IBM
12675,SYMC,VMW
12676,SYMC,ORCL
12677,SYMC,XLK
12678,SYMC,SPY
12679,SYNA,MRCY
12680,SYNA,AAPL
12681,SYNA,CY
12682,SYNA,MXIM
12683,SYNA,IMMR
12684,SYNA,LOGI
12685,SYNA,CRAY
12686,SYNA,HPQ
12687,SYNA,SMCI
12688,SYNA,XLK
12689,SYNA,SPY
12690,SYNH,XLV
12691,SYNH,SPY
12692,SYX,NSIT
12693,SYX,CNXN
12694,SYX,TECD
12695,SYX,PCMI
12696,SYX,OSTK
12697,SYX,STMP
12698,SYX,SNX
12699,SYX,EVLV
12700,SYX,GAIA
12701,SYX,SPY
12702,SYY,UNFI
12703,SYY,WILC
12704,SYY,CORE
12705,SYY,DIT
12706,SYY,CHEF
12707,SYY,SPTN
12708,SYY,SPY
12709,T,SHEN
12710,T,CMCSA
12711,T,CTL
12712,T,USM
12713,T,DIS
12714,T,VZ
12715,T,AMX
12716,T,TDS
12717,T,TMUS
12718,T,SPY
12719,TAP,BREW
12720,TAP,SAM
12721,TAP,CCU
12722,TAP,STZ.B
12723,TAP,BUD
12724,TAP,SPY
12725,TAST,JACK
12726,TAST,MCD
12727,TAST,GTIM
12728,TAST,ARCO
12729,TAST,WEN
12730,TAST,RAVE
12731,TAST,SPY
12732,TBBK,SHBI
12733,TBBK,FULT
12734,TBBK,COF
12735,TBBK,MTB
12736,TBBK,INBK
12737,TBBK,CFNB
12738,TBBK,SPY
12739,TBI,BBSI
12740,TBI,KELYA
12741,TBI,KFRC
12742,TBI,MAN
12743,TBI,RHI
12744,TBI,MHH
12745,TBI,HSON
12746,TBI,SPY
12747,TBK,ESSA
12748,TBK,OFED
12749,TBK,BOTJ
12750,TBK,ICBK
12751,TBK,SPY
12752,TBPH,CORT
12753,TBPH,CPIX
12754,TBPH,COLL
12755,TBPH,XLV
12756,TBPH,SPY
12757,TCBI,FFIN
12758,TCBI,IBOC
12759,TCBI,SBSI
12760,TCBI,HWC
12761,TCBI,CFR
12762,TCBI,PB
12763,TCBI,IBTX
12764,TCBI,LTXB
12765,TCBI,SPY
12766,TCBK,AMRB
12767,TCBK,CWBC
12768,TCBK,CATY
12769,TCBK,CVBF
12770,TCBK,EWBC
12771,TCBK,CVCY
12772,TCBK,BOCH
12773,TCBK,BMRC
12774,TCBK,OVLY
12775,TCBK,SPY
12776,TCMD,XLV
12777,TCMD,SPY
12778,TCO,MAC
12779,TCO,BXP
12780,TCO,DLR
12781,TCO,CTT
12782,TCO,SPY
12783,TCP,ENB
12784,TCP,TRP
12785,TCP,EPD
12786,TCP,DCP
12787,TCP,TRGP
12788,TCP,SMLP
12789,TCP,SPY
12790,TCX,VRSN
12791,TCX,INOD
12792,TCX,SYNC
12793,TCX,WIX
12794,TCX,LEAF
12795,TCX,XLK
12796,TCX,SPY
12797,TDC,CSCO
12798,TDC,ADBE
12799,TDC,MSTR
12800,TDC,CRAY
12801,TDC,SAP
12802,TDC,IBM
12803,TDC,SPLK
12804,TDC,ORCL
12805,TDC,XLK
12806,TDC,SPY
12807,TDG,ATRO
12808,TDG,WWD
12809,TDG,CVU
12810,TDG,BA
12811,TDG,HON
12812,TDG,MOG.A
12813,TDG,SPR
12814,TDG,AIRI
12815,TDG,SPY
12816,TDOC,CYH
12817,TDOC,BKD
12818,TDOC,XLK
12819,TDOC,SPY
12820,TDS,AMZN
12821,TDS,SHEN
12822,TDS,CTL
12823,TDS,USM
12824,TDS,VZ
12825,TDS,T
12826,TDS,SPOK
12827,TDS,HPQ
12828,TDS,TMUS
12829,TDS,SPY
12830,TDW,CKH
12831,TDW,SPN
12832,TDW,HAL
12833,TDW,OII
12834,TDW,HOS
12835,TDW,BRS
12836,TDW,ERA
12837,TDW,NAO
12838,TDW,SPY
12839,TDY,CMTL
12840,TDY,LMT
12841,TDY,CUB
12842,TDY,GD
12843,TDY,NOC
12844,TDY,PKI
12845,TDY,RTN
12846,TDY,LLL
12847,TDY,XLK
12848,TDY,SPY
12849,TECD,SCSC
12850,TECD,NSIT
12851,TECD,CNXN
12852,TECD,PCMI
12853,TECD,ARW
12854,TECD,SNX
12855,TECD,CDW
12856,TECD,AVT
12857,TECD,XLK
12858,TECD,SPY
12859,TECH,BDX
12860,TECH,BIO
12861,TECH,DHR
12862,TECH,ENZ
12863,TECH,GE
12864,TECH,TMO
12865,TECH,QGEN
12866,TECH,XLV
12867,TECH,SPY
12868,TEL,LFUS
12869,TEL,OCC
12870,TEL,AVX
12871,TEL,APH
12872,TEL,GLW
12873,TEL,MMM
12874,TEL,COMM
12875,TEL,XLK
12876,TEL,SPY
12877,TELL,PAA
12878,TELL,OAS
12879,TELL,BRN
12880,TELL,WPX
12881,TELL,TNP
12882,TELL,BCEI
12883,TELL,SPY
12884,TEN,BWA
12885,TEN,CMI
12886,TEN,SMP
12887,TEN,AXL
12888,TEN,DAN
12889,TEN,LEA
12890,TEN,MTOR
12891,TEN,FOXF
12892,TEN,SPY
12893,TER,NATI
12894,TER,AEHR
12895,TER,COHU
12896,TER,NANO
12897,TER,A
12898,TER,INTT
12899,TER,RTEC
12900,TER,XLK
12901,TER,SPY
12902,TERP,ETR
12903,TERP,PCG
12904,TERP,AY
12905,TERP,XEL
12906,TERP,XLU
12907,TERP,SPY
12908,TEVA,AZN
12909,TEVA,GSK
12910,TEVA,NVS
12911,TEVA,PFE
12912,TEVA,RDY
12913,TEVA,SNY
12914,TEVA,MRK
12915,TEVA,MYL
12916,TEVA,XLV
12917,TEVA,SPY
12918,TEX,CMCO
12919,TEX,ASTE
12920,TEX,MNTX
12921,TEX,CAT
12922,TEX,NC
12923,TEX,OSK
12924,TEX,HY
12925,TEX,MTW
12926,TEX,SPY
12927,TFSL,FDEF
12928,TFSL,UCFC
12929,TFSL,CZWI
12930,TFSL,FBC
12931,TFSL,WAYN
12932,TFSL,SPY
12933,TFX,ABMD
12934,TFX,IART
12935,TFX,MMSI
12936,TFX,ANGO
12937,TFX,COO
12938,TFX,BDX
12939,TFX,BSX
12940,TFX,GE
12941,TFX,JNJ
12942,TFX,XLV
12943,TFX,SPY
12944,TG,RAVN
12945,TG,CMT
12946,TG,MLI
12947,TG,BERY
12948,TG,FFHL
12949,TG,SPY
12950,TGE,WMB
12951,TGE,AMID
12952,TGE,SPY
12953,TGI,TATT
12954,TGI,HEI
12955,TGI,CVU
12956,TGI,BA
12957,TGI,HON
12958,TGI,TXT
12959,TGI,UTX
12960,TGI,SPR
12961,TGI,SPY
12962,TGNA,DJCO
12963,TGNA,LEE
12964,TGNA,NYT
12965,TGNA,AHC
12966,TGNA,NWSA
12967,TGNA,FOXA
12968,TGNA,NEWM
12969,TGNA,MNI
12970,TGNA,SSP
12971,TGNA,SPY
12972,TGT,TUES
12973,TGT,COST
12974,TGT,FRED
12975,TGT,DLTR
12976,TGT,KSS
12977,TGT,WMT
12978,TGT,M
12979,TGT,DG
12980,TGT,SPY
12981,THC,FMS
12982,THC,UHS
12983,THC,CYH
12984,THC,DVA
12985,THC,SEM
12986,THC,MD
12987,THC,SSY
12988,THC,HCA
12989,THC,XLV
12990,THC,SPY
12991,THFF,LKFN
12992,THFF,GABC
12993,THFF,FRME
12994,THFF,SRCE
12995,THFF,HBNC
12996,THFF,MFSF
12997,THFF,ONB
12998,THFF,SPY
12999,THG,SIGI
13000,THG,AFG
13001,THG,Y
13002,THG,WRB
13003,THG,MKL
13004,THG,SPY
13005,THO,PATK
13006,THO,SPAR
13007,THO,NAV
13008,THO,SKY
13009,THO,WGO
13010,THO,LCII
13011,THO,SPY
13012,THR,FLR
13013,THR,MMM
13014,THR,VPG
13015,THR,DWDP
13016,THR,SPY
13017,THRM,MGA
13018,THRM,MPAA
13019,THRM,STRT
13020,THRM,SPAR
13021,THRM,TEN
13022,THRM,LEA
13023,THRM,APTV
13024,THRM,VC
13025,THRM,SPY
13026,THS,LANC
13027,THS,HAIN
13028,THS,CPB
13029,THS,CAG
13030,THS,GIS
13031,THS,K
13032,THS,SJM
13033,THS,BGS
13034,THS,MKC.V
13035,THS,KHC
13036,THS,SPY
13037,TIER,NYMT
13038,TIER,O
13039,TIER,NTP
13040,TIER,SPY
13041,TIF,CTHR
13042,TIF,DGSE
13043,TIF,SIG
13044,TIF,BGI
13045,TIF,SPY
13046,TILE,DXYN
13047,TILE,MLHR
13048,TILE,SCS
13049,TILE,AIN
13050,TILE,MHK
13051,TILE,HNI
13052,TILE,KNL
13053,TILE,AWI
13054,TILE,UFI
13055,TILE,SPY
13056,TISI,MTRX
13057,TISI,ENG
13058,TISI,GLDD
13059,TISI,ABM
13060,TISI,MG
13061,TISI,SPY
13062,TIVO,CSCO
13063,TIVO,MSFT
13064,TIVO,ADBE
13065,TIVO,AAPL
13066,TIVO,SNE
13067,TIVO,NOC
13068,TIVO,T
13069,TIVO,VIAB
13070,TIVO,GOOGL
13071,TIVO,NTN
13072,TIVO,XLK
13073,TIVO,SPY
13074,TJX,URBN
13075,TJX,ROST
13076,TJX,SMRT
13077,TJX,GES
13078,TJX,AEO
13079,TJX,GPS
13080,TJX,JWN
13081,TJX,TGT
13082,TJX,M
13083,TJX,ASNA
13084,TJX,SPY
13085,TKR,STLD
13086,TKR,NNBR
13087,TKR,ROLL
13088,TKR,AIMC
13089,TKR,GD
13090,TKR,KAMN
13091,TKR,RXN
13092,TKR,SPY
13093,TLRD,ZUMZ
13094,TLRD,OXM
13095,TLRD,EXPR
13096,TLRD,FRAN
13097,TLRD,DXLG
13098,TLRD,SPY
13099,TLYS,URBN
13100,TLYS,ZUMZ
13101,TLYS,ANF
13102,TLYS,AEO
13103,TLYS,BKE
13104,TLYS,GPS
13105,TLYS,SPY
13106,TMHC,PHM
13107,TMHC,MHO
13108,TMHC,NVR
13109,TMHC,DHI
13110,TMHC,HOV
13111,TMHC,LEN
13112,TMHC,MDC
13113,TMHC,TPH
13114,TMHC,SPY
13115,TMK,AAME
13116,TMK,UNM
13117,TMK,CIA
13118,TMK,CNO
13119,TMK,FFG
13120,TMK,SPY
13121,TMO,HBIO
13122,TMO,ISRG
13123,TMO,WAT
13124,TMO,A
13125,TMO,BAX
13126,TMO,BDX
13127,TMO,BIO
13128,TMO,DHR
13129,TMO,TFX
13130,TMO,PKI
13131,TMO,XLV
13132,TMO,SPY
13133,TMP,BDGE
13134,TMP,AROW
13135,TMP,FLIC
13136,TMP,NBTB
13137,TMP,SBNY
13138,TMP,CBU
13139,TMP,EVBN
13140,TMP,CHMG
13141,TMP,SPY
13142,TMST,USAP
13143,TMST,STLD
13144,TMST,AKS
13145,TMST,NUE
13146,TMST,SPY
13147,TMUS,SHEN
13148,TMUS,USM
13149,TMUS,VZ
13150,TMUS,AMX
13151,TMUS,T
13152,TMUS,WIFI
13153,TMUS,TDS
13154,TMUS,SPOK
13155,TMUS,SPY
13156,TNC,MIDD
13157,TNC,SXI
13158,TNC,INS
13159,TNC,EVI
13160,TNC,SPY
13161,TNDM,ICUI
13162,TNDM,DXCM
13163,TNDM,PODD
13164,TNDM,JNJ
13165,TNDM,MDT
13166,TNDM,XLV
13167,TNDM,SPY
13168,TNET,BBSI
13169,TNET,ADP
13170,TNET,PAYX
13171,TNET,EFX
13172,TNET,CBZ
13173,TNET,NSP
13174,TNET,WAGE
13175,TNET,SPY
13176,TOL,PHM
13177,TOL,NVR
13178,TOL,DHI
13179,TOL,MTH
13180,TOL,MDC
13181,TOL,KBH
13182,TOL,LEN.B
13183,TOL,TPH
13184,TOL,TMHC
13185,TOL,WLH
13186,TOL,SPY
13187,TOWR,MGA
13188,TOWR,SUP
13189,TOWR,AXL
13190,TOWR,SRI
13191,TOWR,MLR
13192,TOWR,SPY
13193,TPB,SPY
13194,TPC,STRL
13195,TPC,PRIM
13196,TPC,EME
13197,TPC,FIX
13198,TPC,GVA
13199,TPC,JEC
13200,TPC,FLR
13201,TPC,KBR
13202,TPC,ACM
13203,TPC,SPY
13204,TPH,MHO
13205,TPH,NVR
13206,TPH,DHI
13207,TPH,LEN
13208,TPH,KBH
13209,TPH,TMHC
13210,TPH,WLH
13211,TPH,NWHM
13212,TPH,LGIH
13213,TPH,SPY
13214,TPIC,POWL
13215,TPIC,SPY
13216,TPL,DMLP
13217,TPL,PHX
13218,TPL,PBT
13219,TPL,CRT
13220,TPL,MTR
13221,TPL,SBR
13222,TPL,SJT
13223,TPL,SPY
13224,TPR,TLF
13225,TPR,EL
13226,TPR,MOV
13227,TPR,GES
13228,TPR,RL
13229,TPR,FOSL
13230,TPR,SPY
13231,TPRE,ACGL
13232,TPRE,GLRE
13233,TPRE,MHLD
13234,TPRE,RNR
13235,TPRE,RE
13236,TPRE,BCRH
13237,TPRE,SPY
13238,TPX,CULP
13239,TPX,LZB
13240,TPX,LEG
13241,TPX,SNBR
13242,TPX,SPY
13243,TR,JBSS
13244,TR,HSY
13245,TR,MDLZ
13246,TR,RMCF
13247,TR,SPY
13248,TRCO,DJCO
13249,TRCO,LEE
13250,TRCO,NYT
13251,TRCO,AHC
13252,TRCO,NWSA
13253,TRCO,NEWM
13254,TRCO,TGNA
13255,TRCO,MNI
13256,TRCO,SSP
13257,TRCO,SPY
13258,TREE,WLFC
13259,TREE,TST
13260,TREE,TGH
13261,TREE,SPY
13262,TREX,UFPI
13263,TREX,AWI
13264,TREX,HBP
13265,TREX,SPY
13266,TRGP,ENB
13267,TRGP,E
13268,TRGP,XOM
13269,TRGP,EPD
13270,TRGP,MUR
13271,TRGP,CVX
13272,TRGP,SPY
13273,TRIP,CTRP
13274,TRIP,MMYT
13275,TRIP,EXPE
13276,TRIP,SPY
13277,TRK,ISCA
13278,TRK,CHDN
13279,TRK,DVD
13280,TRK,SPY
13281,TRMB,FARO
13282,TRMB,ADSK
13283,TRMB,GRMN
13284,TRMB,DHR
13285,TRMB,HON
13286,TRMB,MMM
13287,TRMB,MSI
13288,TRMB,LLL
13289,TRMB,XLK
13290,TRMB,SPY
13291,TRMK,CIZN
13292,TRMK,PNFP
13293,TRMK,RNST
13294,TRMK,BBT
13295,TRMK,STI
13296,TRMK,FHN
13297,TRMK,RF
13298,TRMK,SP
13299,TRMK,BXS
13300,TRMK,PFBX
13301,TRMK,SPY
13302,TRN,RAIL
13303,TRN,GBX
13304,TRN,CAT
13305,TRN,GATX
13306,TRN,WAB
13307,TRN,IEP
13308,TRN,SPY
13309,TRNO,FR
13310,TRNO,EGP
13311,TRNO,DLR
13312,TRNO,COR
13313,TRNO,STAG
13314,TRNO,CONE
13315,TRNO,REXR
13316,TRNO,QTS
13317,TRNO,SPY
13318,TROW,GROW
13319,TROW,VRTS
13320,TROW,AMG
13321,TROW,WDR
13322,TROW,FII
13323,TROW,EV
13324,TROW,BEN
13325,TROW,AMP
13326,TROW,AB
13327,TROW,SPY
13328,TROX,VHI
13329,TROX,SXT
13330,TROX,HUN
13331,TROX,KRO
13332,TROX,TORM
13333,TROX,SPY
13334,TRS,CPRT
13335,TRS,ATR
13336,TRS,CMI
13337,TRS,GD
13338,TRS,GE
13339,TRS,GEF
13340,TRS,WOR
13341,TRS,F
13342,TRS,NPO
13343,TRS,GM
13344,TRS,SPY
13345,TRST,ESBK
13346,TRST,GCBC
13347,TRST,LSBK
13348,TRST,PBCT
13349,TRST,NYCB
13350,TRST,CARV
13351,TRST,BHLB
13352,TRST,NFBK
13353,TRST,SPY
13354,TRTN,MINI
13355,TRTN,WLFC
13356,TRTN,GFN
13357,TRTN,TGH
13358,TRTN,AYR
13359,TRTN,AER
13360,TRTN,CAI
13361,TRTN,ACY
13362,TRTN,AL
13363,TRTN,SPY
13364,TRTX,NYMT
13365,TRTX,O
13366,TRTX,NTP
13367,TRTX,SPY
13368,TRU,FORR
13369,TRU,JKHY
13370,TRU,NCI
13371,TRU,CDK
13372,TRU,SPY
13373,TRUE,EBAY
13374,TRUE,GM
13375,TRUE,CRCM
13376,TRUE,TGNA
13377,TRUE,GOOGL
13378,TRUE,IPDN
13379,TRUE,AUTO
13380,TRUE,XLK
13381,TRUE,SPY
13382,TRUP,CLS
13383,TRUP,NEWR
13384,TRUP,FIT
13385,TRUP,SPY
13386,TRV,SIGI
13387,TRV,ACGL
13388,TRV,ALL
13389,TRV,AFG
13390,TRV,Y
13391,TRV,RLI
13392,TRV,WTM
13393,TRV,SPY
13394,TRXC,CNMD
13395,TRXC,ISRG
13396,TRXC,JNJ
13397,TRXC,SYK
13398,TRXC,TFX
13399,TRXC,XLV
13400,TRXC,SPY
13401,TSC,ORRF
13402,TSC,NWFL
13403,TSC,BMTC
13404,TSC,CCNE
13405,TSC,MPB
13406,TSC,STBA
13407,TSC,UVSP
13408,TSC,ACNB
13409,TSC,SPY
13410,TSCO,JCTCF
13411,TSCO,AMZN
13412,TSCO,CONN
13413,TSCO,LKQ
13414,TSCO,POOL
13415,TSCO,TITN
13416,TSCO,HD
13417,TSCO,LOW
13418,TSCO,SHW
13419,TSCO,SHOS
13420,TSCO,SPY
13421,TSE,OMN
13422,TSE,WLK
13423,TSE,CE
13424,TSE,KRA
13425,TSE,DWDP
13426,TSE,SPY
13427,TSLA,HMC
13428,TSLA,TM
13429,TSLA,F
13430,TSLA,GM
13431,TSLA,SPY
13432,TSN,SAFM
13433,TSN,HRL
13434,TSN,BRFS
13435,TSN,SEB
13436,TSN,PPC
13437,TSN,SPY
13438,TSS,FISV
13439,TSS,ACIW
13440,TSS,GPN
13441,TSS,FIS
13442,TSS,MA
13443,TSS,V
13444,TSS,GDOT
13445,TSS,MGI
13446,TSS,SPY
13447,TTC,ARTW
13448,TTC,ALG
13449,TTC,AGCO
13450,TTC,BGG
13451,TTC,DE
13452,TTC,LNN
13453,TTC,PLOW
13454,TTC,SPY
13455,TTD,MRIN
13456,TTD,XLK
13457,TTD,SPY
13458,TTEC,SPY
13459,TTEK,ICFI
13460,TTEK,GLDD
13461,TTEK,MYRG
13462,TTEK,CLH
13463,TTEK,WM
13464,TTEK,JEC
13465,TTEK,HIL
13466,TTEK,ACM
13467,TTEK,SPY
13468,TTGT,CSGP
13469,TTGT,CBS
13470,TTGT,SSTK
13471,TTGT,RELX
13472,TTGT,XLK
13473,TTGT,SPY
13474,TTMI,FLEX
13475,TTMI,SGMA
13476,TTMI,ELTK
13477,TTMI,KBAL
13478,TTMI,PLXS
13479,TTMI,JBL
13480,TTMI,BHE
13481,TTMI,SANM
13482,TTMI,XLK
13483,TTMI,SPY
13484,TTWO,MSFT
13485,TTWO,EA
13486,TTWO,GLUU
13487,TTWO,ATVI
13488,TTWO,SNE
13489,TTWO,PTE
13490,TTWO,XLK
13491,TTWO,SPY
13492,TUP,AMWD
13493,TUP,CTIB
13494,TUP,LCUT
13495,TUP,LBY
13496,TUP,EL
13497,TUP,NWL
13498,TUP,NUS
13499,TUP,AVP
13500,TUP,SPY
13501,TUSK,PUMP
13502,TUSK,SPY
13503,TVPT,MMYT
13504,TVPT,VVI
13505,TVPT,EXPE
13506,TVPT,CDK
13507,TVPT,SPY
13508,TVTY,CRVL
13509,TVTY,INFU
13510,TVTY,PINC
13511,TVTY,XLV
13512,TVTY,SPY
13513,TWLO,OTEX
13514,TWLO,PANW
13515,TWLO,XLK
13516,TWLO,SPY
13517,TWNK,JJSF
13518,TWNK,SPY
13519,TWO,NYMT
13520,TWO,NLY
13521,TWO,DX
13522,TWO,ANH
13523,TWO,IVR
13524,TWO,CIM
13525,TWO,SPY
13526,TWOU,AMZN
13527,TWOU,TYL
13528,TWOU,JW.A
13529,TWOU,LRN
13530,TWOU,PSO
13531,TWOU,NWSA
13532,TWOU,XLK
13533,TWOU,SPY
13534,TWTR,MSFT
13535,TWTR,SINA
13536,TWTR,TRIP
13537,TWTR,FB
13538,TWTR,GOOGL
13539,TWTR,LEAF
13540,TWTR,RENN
13541,TWTR,MEET
13542,TWTR,XLK
13543,TWTR,SPY
13544,TXMD,AMAG
13545,TXMD,LCI
13546,TXMD,PFE
13547,TXMD,ABBV
13548,TXMD,AGRX
13549,TXMD,XLV
13550,TXMD,SPY
13551,TXN,INTC
13552,TXN,MXIM
13553,TXN,QCOM
13554,TXN,NVDA
13555,TXN,ON
13556,TXN,STM
13557,TXN,ADI
13558,TXN,XLK
13559,TXN,SPY
13560,TXRH,DAVE
13561,TXRH,CAKE
13562,TXRH,RRGB
13563,TXRH,DENN
13564,TXRH,DRI
13565,TXRH,EAT
13566,TXRH,BDL
13567,TXRH,CHUY
13568,TXRH,BLMN
13569,TXRH,SPY
13570,TXT,AVAV
13571,TXT,LMT
13572,TXT,AIR
13573,TXT,BA
13574,TXT,GD
13575,TXT,SPR
13576,TXT,ERJ
13577,TXT,SPY
13578,TYL,ZBRA
13579,TYL,IBM
13580,TYL,LRN
13581,TYL,MSI
13582,TYL,TWOU
13583,TYL,HPQ
13584,TYL,XLK
13585,TYL,SPY
13586,TYPE,MSFT
13587,TYPE,ADBE
13588,TYPE,AAPL
13589,TYPE,ADSK
13590,TYPE,SOFO
13591,TYPE,ORCL
13592,TYPE,TGNA
13593,TYPE,HPQ
13594,TYPE,GOOGL
13595,TYPE,XLK
13596,TYPE,SPY
13597,UA,UAA
13598,UA,SPY
13599,UAL,SKYW
13600,UAL,JBLU
13601,UAL,HA
13602,UAL,ALGT
13603,UAL,ALK
13604,UAL,LUV
13605,UAL,DAL
13606,UAL,AAL
13607,UAL,SAVE
13608,UAL,SPY
13609,UBNK,PBCT
13610,UBNK,SIFI
13611,UBNK,WEBK
13612,UBNK,BHLB
13613,UBNK,SPY
13614,UBNT,CSCO
13615,UBNT,PCTI
13616,UBNT,CRNT
13617,UBNT,CAMP
13618,UBNT,MSI
13619,UBNT,AVNW
13620,UBNT,XLK
13621,UBNT,SPY
13622,UBP,SPG
13623,UBP,INN
13624,UBP,CHMI
13625,UBP,DOC
13626,UBP,SPY
13627,UBSH,AMNB
13628,UBSH,FBSS
13629,UBSH,TOWN
13630,UBSH,UBSI
13631,UBSH,BOTJ
13632,UBSH,VBFC
13633,UBSH,SPY
13634,UBSI,FCBC
13635,UBSI,FITB
13636,UBSI,FCNCA
13637,UBSI,HBAN
13638,UBSI,BBT
13639,UBSI,MTB
13640,UBSI,FNB
13641,UBSI,STI
13642,UBSI,UBSH
13643,UBSI,SPY
13644,UCBI,AMNB
13645,UCBI,LION
13646,UCBI,ABCB
13647,UCBI,SPY
13648,UDR,MMLP
13649,UDR,EQR
13650,UDR,CPT
13651,UDR,MAA
13652,UDR,ESS
13653,UDR,FGP
13654,UDR,AIV
13655,UDR,AVB
13656,UDR,IRT
13657,UDR,AMH
13658,UDR,SPY
13659,UE,O
13660,UE,DEA
13661,UE,SPY
13662,UFCS,ERIE
13663,UFCS,CINF
13664,UFCS,ACGL
13665,UFCS,AFG
13666,UFCS,CNA
13667,UFCS,L
13668,UFCS,RLI
13669,UFCS,THG
13670,UFCS,TRV
13671,UFCS,WTM
13672,UFCS,SPY
13673,UFPI,LPX
13674,UFPI,BCC
13675,UFPI,SPY
13676,UFS,MERC
13677,UFS,GLT
13678,UFS,IP
13679,UFS,RFP
13680,UFS,SPY
13681,UGI,CLNE
13682,UGI,APU
13683,UGI,NI
13684,UGI,OKE
13685,UGI,SRE
13686,UGI,NJR
13687,UGI,SJI
13688,UGI,SPH
13689,UGI,XLU
13690,UGI,SPY
13691,UHAL,LSTR
13692,UHAL,R
13693,UHAL,F
13694,UHAL,PAG
13695,UHAL,CAR
13696,UHAL,FRPH
13697,UHAL,HTZ
13698,UHAL,SPY
13699,UHS,CYH
13700,UHS,SEM
13701,UHS,MD
13702,UHS,SSY
13703,UHS,HCA
13704,UHS,ACHC
13705,UHS,THC
13706,UHS,XLV
13707,UHS,SPY
13708,UHT,DRE
13709,UHT,VTR
13710,UHT,HCP
13711,UHT,SBRA
13712,UHT,TIPT
13713,UHT,HTA
13714,UHT,WELL
13715,UHT,SNH
13716,UHT,SPY
13717,UIHC,NSEC
13718,UIHC,STFC
13719,UIHC,KINS
13720,UIHC,ALL
13721,UIHC,UVE
13722,UIHC,HCI
13723,UIHC,HRTG
13724,UIHC,SPY
13725,UIS,CSCO
13726,UIS,MSFT
13727,UIS,RHT
13728,UIS,IBM
13729,UIS,WYY
13730,UIS,ORCL
13731,UIS,LDOS
13732,UIS,DXC
13733,UIS,XLK
13734,UIS,SPY
13735,ULH,PTSI
13736,ULH,CVTI
13737,ULH,HTLD
13738,ULH,MRTN
13739,ULH,STAA
13740,ULH,USAK
13741,ULH,WERN
13742,ULH,COO
13743,ULH,KNX
13744,ULH,SPY
13745,ULTA,RGS
13746,ULTA,CVS
13747,ULTA,SBH
13748,ULTA,LB
13749,ULTA,WBA
13750,ULTA,SPY
13751,ULTI,MSFT
13752,ULTI,ADP
13753,ULTI,IBM
13754,ULTI,CSOD
13755,ULTI,ORCL
13756,ULTI,PCTY
13757,ULTI,PAYC
13758,ULTI,WDAY
13759,ULTI,XLK
13760,ULTI,SPY
13761,UMBF,WTBA
13762,UMBF,BOKF
13763,UMBF,CBSH
13764,UMBF,GSBC
13765,UMBF,LARK
13766,UMBF,EFSC
13767,UMBF,HWBK
13768,UMBF,WFC
13769,UMBF,USB
13770,UMBF,NBHC
13771,UMBF,SPY
13772,UMH,GOOD
13773,UMH,SUI
13774,UMH,CLI
13775,UMH,UBA
13776,UMH,MNR
13777,UMH,ELS
13778,UMH,SPY
13779,UMPQ,COLB
13780,UMPQ,HFWA
13781,UMPQ,CVBF
13782,UMPQ,ZION
13783,UMPQ,PBCT
13784,UMPQ,BMRC
13785,UMPQ,WAL
13786,UMPQ,FRC
13787,UMPQ,BANR
13788,UMPQ,SPY
13789,UNF,CTAS
13790,UNF,HCSG
13791,UNF,ABM
13792,UNF,ARMK
13793,UNF,SPY
13794,UNFI,WILC
13795,UNFI,HAIN
13796,UNFI,CORE
13797,UNFI,KR
13798,UNFI,SYY
13799,UNFI,DIT
13800,UNFI,CHEF
13801,UNFI,SPTN
13802,UNFI,SPY
13803,UNH,CI
13804,UNH,HUM
13805,UNH,CNC
13806,UNH,ANTM
13807,UNH,XLV
13808,UNH,SPY
13809,UNIT,NLY
13810,UNIT,SHO
13811,UNIT,LC
13812,UNIT,SPY
13813,UNM,AAME
13814,UNM,AFL
13815,UNM,TMK
13816,UNM,AIZ
13817,UNM,CNO
13818,UNM,VOYA
13819,UNM,PFG
13820,UNM,SPY
13821,UNP,CNI
13822,UNP,CP
13823,UNP,GWR
13824,UNP,NSC
13825,UNP,KSU
13826,UNP,CSX
13827,UNP,SPY
13828,UNT,PTEN
13829,UNT,OKE
13830,UNT,HP
13831,UNT,NBR
